Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
20460	0.0000	0.0000	0.0000
20461	1.0000	1.4184	1.4514
20462	1.0000	1.4184	1.4514
20463	1.0000	1.4184	1.4514
20464	0.0000	0.0000	0.0000
20465	0.0000	0.0000	0.0000
20466	1.0000	1.4184	1.4514
20467	1.0000	1.4184	1.4514
20468	1.0000	1.4184	1.4514
20469	1.0000	1.4184	1.4514
20470	1.0000	1.4184	1.4514
20471	0.0000	0.0000	0.0000
20472	0.0000	0.0000	0.0000
20473	0.0000	0.0000	0.0000
20474	1.0000	1.4184	1.4514
20475	1.0000	1.4184	1.4514
20476	1.0000	1.4184	1.4514
20477	0.0000	0.0000	0.0000
20478	1.0000	1.4184	1.4514
20479	0.0000	0.0000	0.0000
20480	1.0000	1.4184	1.4514
20481	1.0000	1.4184	1.4514
20482	0.0000	0.0000	0.0000
20483	1.0000	1.4184	1.4514
20484	1.0000	1.4184	1.4514
20485	1.0000	1.4184	1.4514
20486	1.0000	1.4184	1.4514
20487	1.0000	1.4184	1.4514
20488	1.0000	1.4184	1.4514
20489	0.0000	0.0000	0.0000
20490	1.0000	1.4184	1.4514
20491	1.0000	1.4184	1.4514
20492	1.0000	1.4184	1.4514
20493	1.0000	1.4184	1.4514
20494	1.0000	1.4184	1.4514
20495	1.0000	1.4184	1.4514
20496	1.0000	1.4184	1.4514
20497	0.0000	0.0000	0.0000
20498	0.0000	0.0000	0.0000
20499	1.0000	1.4184	1.4514
20500	1.0000	1.4184	1.4514
20501	1.0000	1.4184	1.4514
20502	0.0000	0.0000	0.0000
20503	0.0000	0.0000	0.0000
20504	1.0000	1.4184	1.4514
20505	1.0000	1.4184	1.4514
20506	0.0000	0.0000	0.0000
20507	1.0000	1.4184	1.4514
20508	1.0000	1.4184	1.4514
20509	0.0000	0.0000	0.0000
20510	0.0000	0.0000	0.0000
20511	1.0000	1.4184	1.4514
20512	1.0000	1.4184	1.4514
20513	1.0000	1.4184	1.4514
20514	1.0000	1.4184	1.4514
20515	1.0000	1.4184	1.4514
20516	1.0000	1.4184	1.4514
20517	0.0000	0.0000	0.0000
20518	0.0000	0.0000	0.0000
20519	0.0000	0.0000	0.0000
20520	0.0000	0.0000	0.0000
20521	0.0000	0.0000	0.0000
20522	1.0000	1.4184	1.4514
20523	0.0000	0.0000	0.0000
20524	1.0000	1.4184	1.4514
20525	1.0000	1.4184	1.4514
20526	0.0000	0.0000	0.0000
20527	1.0000	1.4184	1.4514
20528	1.0000	1.4184	1.4514
20529	1.0000	1.4184	1.4514
20530	1.0000	1.4184	1.4514
20531	1.0000	1.4184	1.4514
20532	1.0000	1.4184	1.4514
20533	1.0000	1.4184	1.4514
20534	0.0000	0.0000	0.0000
20535	1.0000	1.4184	1.4514
20536	0.0000	0.0000	0.0000
20537	1.0000	1.4184	1.4514
20538	1.0000	1.4184	1.4514
20539	1.0000	1.4184	1.4514
20540	0.0000	0.0000	0.0000
20541	0.0000	0.0000	0.0000
20542	1.0000	1.4184	1.4514
20543	1.0000	1.4184	1.4514
20544	0.0000	0.0000	0.0000
20545	0.0000	0.0000	0.0000
20546	1.0000	1.4184	1.4514
20547	0.0000	0.0000	0.0000
20548	1.0000	1.4184	1.4514
20549	1.0000	1.4184	1.4514
20550	0.0000	0.0000	0.0000
20551	1.0000	1.4184	1.4514
20552	1.0000	1.4184	1.4514
20553	1.0000	1.4184	1.4514
20554	0.0000	0.0000	0.0000
20555	0.0000	0.0000	0.0000
20556	1.0000	1.4184	1.4514
20557	1.0000	1.4184	1.4514
20558	1.0000	1.4184	1.4514
20559	0.0000	0.0000	0.0000
20560	1.0000	1.4184	1.4514
20561	0.0000	0.0000	0.0000
20562	0.0000	0.0000	0.0000
20563	0.0000	0.0000	0.0000
20564	0.0000	0.0000	0.0000
20565	0.0000	0.0000	0.0000
20566	1.0000	1.4184	1.4514
20567	0.0000	0.0000	0.0000
20568	1.0000	1.4184	1.4514
20569	1.0000	1.4184	1.4514
20570	0.0000	0.0000	0.0000
20571	1.0000	1.4184	1.4514
20572	1.0000	1.4184	1.4514
20573	1.0000	1.4184	1.4514
20574	1.0000	1.4184	1.4514
20575	0.0000	0.0000	0.0000
20576	1.0000	1.4184	1.4514
20577	1.0000	1.4184	1.4514
20578	1.0000	1.4184	1.4514
20579	1.0000	1.4184	1.4514
20580	0.0000	0.0000	0.0000
20581	1.0000	1.4184	1.4514
20582	0.0000	0.0000	0.0000
20583	0.0000	0.0000	0.0000
20584	1.0000	1.4184	1.4514
20585	0.0000	0.0000	0.0000
20586	0.0000	0.0000	0.0000
20587	1.0000	1.4184	1.4514
20588	0.0000	0.0000	0.0000
20589	1.0000	1.4184	1.4514
20590	0.0000	0.0000	0.0000
20591	0.0000	0.0000	0.0000
20592	1.0000	1.4184	1.4514
20593	1.0000	1.4184	1.4514
20594	0.0000	0.0000	0.0000
20595	0.0000	0.0000	0.0000
20596	1.0000	1.4184	1.4514
20597	1.0000	1.4184	1.4514
20598	1.0000	1.4184	1.4514
20599	1.0000	1.4184	1.4514
20600	0.0000	0.0000	0.0000
20601	0.0000	0.0000	0.0000
20602	1.0000	1.4184	1.4514
20603	1.0000	1.4184	1.4514
20604	1.0000	1.4184	1.4514
20605	0.0000	0.0000	0.0000
20606	0.0000	0.0000	0.0000
20607	1.0000	1.4184	1.4514
20608	1.0000	1.4184	1.4514
20609	1.0000	1.4184	1.4514
20610	0.0000	0.0000	0.0000
20611	1.0000	1.4184	1.4514
20612	1.0000	1.4184	1.4514
20613	1.0000	1.4184	1.4514
20614	0.0000	0.0000	0.0000
20615	0.0000	0.0000	0.0000
20616	1.0000	1.4184	1.4514
20617	0.0000	0.0000	0.0000
20618	0.0000	0.0000	0.0000
20619	1.0000	1.4184	1.4514
20620	1.0000	1.4184	1.4514
20621	1.0000	1.4184	1.4514
20622	0.0000	0.0000	0.0000
20623	1.0000	1.4184	1.4514
20624	1.0000	1.4184	1.4514
20625	0.0000	0.0000	0.0000
20626	1.0000	1.4184	1.4514
20627	1.0000	1.4184	1.4514
20628	0.0000	0.0000	0.0000
20629	0.0000	0.0000	0.0000
20630	1.0000	1.4184	1.4514
20631	0.0000	0.0000	0.0000
20632	1.0000	1.4184	1.4514
20633	1.0000	1.4184	1.4514
20634	1.0000	1.4184	1.4514
20635	1.0000	1.4184	1.4514
20636	1.0000	1.4184	1.4514
20637	1.0000	1.4184	1.4514
20638	1.0000	1.4184	1.4514
20639	1.0000	1.4184	1.4514
20640	0.0000	0.0000	0.0000
20641	0.0000	0.0000	0.0000
20642	0.0000	0.0000	0.0000
20643	1.0000	1.4184	1.4514
20644	1.0000	1.4184	1.4514
20645	1.0000	1.4184	1.4514
20646	1.0000	1.4184	1.4514
20647	1.0000	1.4184	1.4514
20648	1.0000	1.4184	1.4514
20649	1.0000	1.4184	1.4514
20650	0.0000	0.0000	0.0000
20651	1.0000	1.4184	1.4514
20652	0.0000	0.0000	0.0000
20653	1.0000	1.4184	1.4514
20654	0.0000	0.0000	0.0000
20655	0.0000	0.0000	0.0000
20656	1.0000	1.4184	1.4514
20657	1.0000	1.4184	1.4514
20658	1.0000	1.4184	1.4514
20659	1.0000	1.4184	1.4514
20660	1.0000	1.4184	1.4514
20661	0.0000	0.0000	0.0000
20662	0.0000	0.0000	0.0000
20663	1.0000	1.4184	1.4514
20664	0.0000	0.0000	0.0000
20665	1.0000	1.4184	1.4514
20666	1.0000	1.4184	1.4514
20667	1.0000	1.4184	1.4514
20668	1.0000	1.4184	1.4514
20669	0.0000	0.0000	0.0000
20670	1.0000	1.4184	1.4514
20671	1.0000	1.4184	1.4514
20672	1.0000	1.4184	1.4514
20673	1.0000	1.4184	1.4514
20674	0.0000	0.0000	0.0000
20675	1.0000	1.4184	1.4514
20676	1.0000	1.4184	1.4514
20677	1.0000	1.4184	1.4514
20678	1.0000	1.4184	1.4514
20679	1.0000	1.4184	1.4514
20680	0.0000	0.0000	0.0000
20681	0.0000	0.0000	0.0000
20682	1.0000	1.4184	1.4514
20683	0.0000	0.0000	0.0000
20684	0.0000	0.0000	0.0000
20685	0.0000	0.0000	0.0000
20686	1.0000	1.4184	1.4514
20687	1.0000	1.4184	1.4514
20688	0.0000	0.0000	0.0000
20689	0.0000	0.0000	0.0000
20690	1.0000	1.4184	1.4514
20691	1.0000	1.4184	1.4514
20692	1.0000	1.4184	1.4514
20693	0.0000	0.0000	0.0000
20694	0.0000	0.0000	0.0000
20695	1.0000	1.4184	1.4514
20696	1.0000	1.4184	1.4514
20697	1.0000	1.4184	1.4514
20698	0.0000	0.0000	0.0000
20699	0.0000	0.0000	0.0000
20700	0.0000	0.0000	0.0000
20701	0.0000	0.0000	0.0000
20702	1.0000	1.4184	1.4514
20703	1.0000	1.4184	1.4514
20704	1.0000	1.4184	1.4514
20705	1.0000	1.4184	1.4514
20706	1.0000	1.4184	1.4514
20707	1.0000	1.4184	1.4514
20708	1.0000	1.4184	1.4514
20709	1.0000	1.4184	1.4514
20710	1.0000	1.4184	1.4514
20711	1.0000	1.4184	1.4514
20712	1.0000	1.4184	1.4514
20713	1.0000	1.4184	1.4514
20714	1.0000	1.4184	1.4514
20715	0.0000	0.0000	0.0000
20716	1.0000	1.4184	1.4514
20717	1.0000	1.4184	1.4514
20718	1.0000	1.4184	1.4514
20719	1.0000	1.4184	1.4514
20720	0.0000	0.0000	0.0000
20721	1.0000	1.4184	1.4514
20722	1.0000	1.4184	1.4514
20723	0.0000	0.0000	0.0000
20724	1.0000	1.4184	1.4514
20725	1.0000	1.4184	1.4514
20726	1.0000	1.4184	1.4514
20727	1.0000	1.4184	1.4514
20728	1.0000	1.4184	1.4514
20729	0.0000	0.0000	0.0000
20730	0.0000	0.0000	0.0000
20731	0.0000	0.0000	0.0000
20732	0.0000	0.0000	0.0000
20733	0.0000	0.0000	0.0000
20734	1.0000	1.4184	1.4514
20735	0.0000	0.0000	0.0000
20736	0.0000	0.0000	0.0000
20737	0.0000	0.0000	0.0000
20738	1.0000	1.4184	1.4514
20739	1.0000	1.4184	1.4514
20740	1.0000	1.4184	1.4514
20741	1.0000	1.4184	1.4514
20742	0.0000	0.0000	0.0000
20743	1.0000	1.4184	1.4514
20744	0.0000	0.0000	0.0000
20745	0.0000	0.0000	0.0000
20746	1.0000	1.4184	1.4514
20747	1.0000	1.4184	1.4514
20748	1.0000	1.4184	1.4514
20749	0.0000	0.0000	0.0000
20750	1.0000	1.4184	1.4514
20751	1.0000	1.4184	1.4514
20752	0.0000	0.0000	0.0000
20753	0.0000	0.0000	0.0000
20754	1.0000	1.4184	1.4514
20755	0.0000	0.0000	0.0000
20756	0.0000	0.0000	0.0000
20757	0.0000	0.0000	0.0000
20758	1.0000	1.4184	1.4514
20759	1.0000	1.4184	1.4514
20760	1.0000	1.4184	1.4514
20761	0.0000	0.0000	0.0000
20762	1.0000	1.4184	1.4514
20763	1.0000	1.4184	1.4514
20764	0.0000	0.0000	0.0000
20765	0.0000	0.0000	0.0000
20766	1.0000	1.4184	1.4514
20767	1.0000	1.4184	1.4514
20768	1.0000	1.4184	1.4514
20769	1.0000	1.4184	1.4514
20770	1.0000	1.4184	1.4514
20771	1.0000	1.4184	1.4514
20772	0.0000	0.0000	0.0000
20773	1.0000	1.4184	1.4514
20774	0.0000	0.0000	0.0000
20775	1.0000	1.4184	1.4514
20776	1.0000	1.4184	1.4514
20777	1.0000	1.4184	1.4514
20778	0.0000	0.0000	0.0000
20779	1.0000	1.4184	1.4514
20780	1.0000	1.4184	1.4514
20781	1.0000	1.4184	1.4514
20782	1.0000	1.4184	1.4514
20783	1.0000	1.4184	1.4514
20784	0.0000	0.0000	0.0000
20785	1.0000	1.4184	1.4514
20786	1.0000	1.4184	1.4514
20787	0.0000	0.0000	0.0000
20788	1.0000	1.4184	1.4514
20789	1.0000	1.4184	1.4514
20790	1.0000	1.4184	1.4514
20791	1.0000	1.4184	1.4514
20792	1.0000	1.4184	1.4514
20793	1.0000	1.4184	1.4514
20794	1.0000	1.4184	1.4514
20795	1.0000	1.4184	1.4514
20796	0.0000	0.0000	0.0000
20797	1.0000	1.4184	1.4514
20798	1.0000	1.4184	1.4514
20799	0.0000	0.0000	0.0000
20800	1.0000	1.4184	1.4514
20801	0.0000	0.0000	0.0000
20802	1.0000	1.4184	1.4514
20803	1.0000	1.4184	1.4514
20804	1.0000	1.4184	1.4514
20805	1.0000	1.4184	1.4514
20806	1.0000	1.4184	1.4514
20807	1.0000	1.4184	1.4514
20808	0.0000	0.0000	0.0000
20809	1.0000	1.4184	1.4514
20810	0.0000	0.0000	0.0000
20811	1.0000	1.4184	1.4514
20812	0.0000	0.0000	0.0000
20813	1.0000	1.4184	1.4514
20814	1.0000	1.4184	1.4514
20815	0.0000	0.0000	0.0000
20816	1.0000	1.4184	1.4514
20817	1.0000	1.4184	1.4514
20818	1.0000	1.4184	1.4514
20819	1.0000	1.4184	1.4514
20820	1.0000	1.4184	1.4514
20821	1.0000	1.4184	1.4514
20822	0.0000	0.0000	0.0000
20823	1.0000	1.4184	1.4514
20824	0.0000	0.0000	0.0000
20825	1.0000	1.4184	1.4514
20826	1.0000	1.4184	1.4514
20827	1.0000	1.4184	1.4514
20828	1.0000	1.4184	1.4514
20829	0.0000	0.0000	0.0000
20830	0.0000	0.0000	0.0000
20831	1.0000	1.4184	1.4514
20832	1.0000	1.4184	1.4514
20833	0.0000	0.0000	0.0000
20834	1.0000	1.4184	1.4514
20835	0.0000	0.0000	0.0000
20836	0.0000	0.0000	0.0000
20837	1.0000	1.4184	1.4514
20838	1.0000	1.4184	1.4514
20839	1.0000	1.4184	1.4514
20840	1.0000	1.4184	1.4514
20841	0.0000	0.0000	0.0000
20842	1.0000	1.4184	1.4514
20843	1.0000	1.4184	1.4514
20844	1.0000	1.4184	1.4514
20845	0.0000	0.0000	0.0000
20846	0.0000	0.0000	0.0000
20847	0.0000	0.0000	0.0000
20848	1.0000	1.4184	1.4514
20849	1.0000	1.4184	1.4514
20850	1.0000	1.4184	1.4514
20851	1.0000	1.4184	1.4514
20852	1.0000	1.4184	1.4514
20853	1.0000	1.4184	1.4514
20854	0.0000	0.0000	0.0000
20855	0.0000	0.0000	0.0000
20856	1.0000	1.4184	1.4514
20857	1.0000	1.4184	1.4514
20858	1.0000	1.4184	1.4514
20859	0.0000	0.0000	0.0000
20860	1.0000	1.4184	1.4514
20861	1.0000	1.4184	1.4514
20862	1.0000	1.4184	1.4514
20863	1.0000	1.4184	1.4514
20864	0.0000	0.0000	0.0000
20865	0.0000	0.0000	0.0000
20866	0.0000	0.0000	0.0000
20867	1.0000	1.4184	1.4514
20868	1.0000	1.4184	1.4514
20869	1.0000	1.4184	1.4514
20870	1.0000	1.4184	1.4514
20871	1.0000	1.4184	1.4514
20872	0.0000	0.0000	0.0000
20873	0.0000	0.0000	0.0000
20874	0.0000	0.0000	0.0000
20875	0.0000	0.0000	0.0000
20876	0.0000	0.0000	0.0000
20877	1.0000	1.4184	1.4514
20878	1.0000	1.4184	1.4514
20879	1.0000	1.4184	1.4514
20880	1.0000	1.4184	1.4514
20881	1.0000	1.4184	1.4514
20882	1.0000	1.4184	1.4514
20883	1.0000	1.4184	1.4514
20884	0.0000	0.0000	0.0000
20885	0.0000	0.0000	0.0000
20886	1.0000	1.4184	1.4514
20887	0.0000	0.0000	0.0000
20888	0.0000	0.0000	0.0000
20889	0.0000	0.0000	0.0000
20890	1.0000	1.4184	1.4514
20891	1.0000	1.4184	1.4514
20892	0.0000	0.0000	0.0000
20893	0.0000	0.0000	0.0000
20894	1.0000	1.4184	1.4514
20895	1.0000	1.4184	1.4514
20896	1.0000	1.4184	1.4514
20897	1.0000	1.4184	1.4514
20898	0.0000	0.0000	0.0000
20899	0.0000	0.0000	0.0000
20900	1.0000	1.4184	1.4514
20901	1.0000	1.4184	1.4514
20902	1.0000	1.4184	1.4514
20903	1.0000	1.4184	1.4514
20904	1.0000	1.4184	1.4514
20905	0.0000	0.0000	0.0000
20906	1.0000	1.4184	1.4514
20907	0.0000	0.0000	0.0000
20908	0.0000	0.0000	0.0000
20909	1.0000	1.4184	1.4514
20910	1.0000	1.4184	1.4514
20911	1.0000	1.4184	1.4514
20912	1.0000	1.4184	1.4514
20913	1.0000	1.4184	1.4514
20914	0.0000	0.0000	0.0000
20915	0.0000	0.0000	0.0000
20916	1.0000	1.4184	1.4514
20917	1.0000	1.4184	1.4514
20918	1.0000	1.4184	1.4514
20919	1.0000	1.4184	1.4514
20920	0.0000	0.0000	0.0000
20921	1.0000	1.4184	1.4514
20922	0.0000	0.0000	0.0000
20923	0.0000	0.0000	0.0000
20924	0.0000	0.0000	0.0000
20925	1.0000	1.4184	1.4514
20926	0.0000	0.0000	0.0000
20927	1.0000	1.4184	1.4514
20928	1.0000	1.4184	1.4514
20929	1.0000	1.4184	1.4514
20930	1.0000	1.4184	1.4514
20931	0.0000	0.0000	0.0000
20932	1.0000	1.4184	1.4514
20933	0.0000	0.0000	0.0000
20934	1.0000	1.4184	1.4514
20935	1.0000	1.4184	1.4514
20936	0.0000	0.0000	0.0000
20937	1.0000	1.4184	1.4514
20938	1.0000	1.4184	1.4514
20939	1.0000	1.4184	1.4514
20940	1.0000	1.4184	1.4514
20941	1.0000	1.4184	1.4514
20942	1.0000	1.4184	1.4514
20943	1.0000	1.4184	1.4514
20944	1.0000	1.4184	1.4514
20945	1.0000	1.4184	1.4514
20946	0.0000	0.0000	0.0000
20947	1.0000	1.4184	1.4514
20948	0.0000	0.0000	0.0000
20949	1.0000	1.4184	1.4514
20950	0.0000	0.0000	0.0000
20951	1.0000	1.4184	1.4514
20952	0.0000	0.0000	0.0000
20953	1.0000	1.4184	1.4514
20954	1.0000	1.4184	1.4514
20955	1.0000	1.4184	1.4514
20956	1.0000	1.4184	1.4514
20957	1.0000	1.4184	1.4514
20958	1.0000	1.4184	1.4514
20959	0.0000	0.0000	0.0000
20960	0.0000	0.0000	0.0000
20961	1.0000	1.4184	1.4514
20962	1.0000	1.4184	1.4514
20963	0.0000	0.0000	0.0000
20964	1.0000	1.4184	1.4514
20965	0.0000	0.0000	0.0000
20966	0.0000	0.0000	0.0000
20967	1.0000	1.4184	1.4514
20968	1.0000	1.4184	1.4514
20969	1.0000	1.4184	1.4514
20970	1.0000	1.4184	1.4514
20971	0.0000	0.0000	0.0000
20972	1.0000	1.4184	1.4514
20973	1.0000	1.4184	1.4514
20974	1.0000	1.4184	1.4514
20975	1.0000	1.4184	1.4514
20976	0.0000	0.0000	0.0000
20977	1.0000	1.4184	1.4514
20978	1.0000	1.4184	1.4514
20979	1.0000	1.4184	1.4514
20980	1.0000	1.4184	1.4514
20981	1.0000	1.4184	1.4514
20982	1.0000	1.4184	1.4514
20983	1.0000	1.4184	1.4514
20984	1.0000	1.4184	1.4514
20985	1.0000	1.4184	1.4514
20986	0.0000	0.0000	0.0000
20987	1.0000	1.4184	1.4514
20988	1.0000	1.4184	1.4514
20989	1.0000	1.4184	1.4514
20990	1.0000	1.4184	1.4514
20991	1.0000	1.4184	1.4514
20992	1.0000	1.4184	1.4514
20993	0.0000	0.0000	0.0000
20994	1.0000	1.4184	1.4514
20995	1.0000	1.4184	1.4514
20996	1.0000	1.4184	1.4514
20997	1.0000	1.4184	1.4514
20998	1.0000	1.4184	1.4514
20999	1.0000	1.4184	1.4514
21000	1.0000	1.4184	1.4514
21001	1.0000	1.4184	1.4514
21002	1.0000	1.4184	1.4514
21003	1.0000	1.4184	1.4514
21004	1.0000	1.4184	1.4514
21005	0.0000	0.0000	0.0000
21006	0.0000	0.0000	0.0000
21007	1.0000	1.4184	1.4514
21008	0.0000	0.0000	0.0000
21009	1.0000	1.4184	1.4514
21010	1.0000	1.4184	1.4514
21011	0.0000	0.0000	0.0000
21012	1.0000	1.4184	1.4514
21013	1.0000	1.4184	1.4514
21014	1.0000	1.4184	1.4514
21015	0.0000	0.0000	0.0000
21016	1.0000	1.4184	1.4514
21017	1.0000	1.4184	1.4514
21018	0.0000	0.0000	0.0000
21019	1.0000	1.4184	1.4514
21020	0.0000	0.0000	0.0000
21021	0.0000	0.0000	0.0000
21022	0.0000	0.0000	0.0000
21023	1.0000	1.4184	1.4514
21024	1.0000	1.4184	1.4514
21025	1.0000	1.4184	1.4514
21026	0.0000	0.0000	0.0000
21027	1.0000	1.4184	1.4514
21028	1.0000	1.4184	1.4514
21029	1.0000	1.4184	1.4514
21030	1.0000	1.4184	1.4514
21031	1.0000	1.4184	1.4514
21032	1.0000	1.4184	1.4514
21033	1.0000	1.4184	1.4514
21034	1.0000	1.4184	1.4514
21035	0.0000	0.0000	0.0000
21036	0.0000	0.0000	0.0000
21037	1.0000	1.4184	1.4514
21038	0.0000	0.0000	0.0000
21039	0.0000	0.0000	0.0000
21040	0.0000	0.0000	0.0000
21041	1.0000	1.4184	1.4514
21042	1.0000	1.4184	1.4514
21043	1.0000	1.4184	1.4514
21044	1.0000	1.4184	1.4514
21045	1.0000	1.4184	1.4514
21046	1.0000	1.4184	1.4514
21047	1.0000	1.4184	1.4514
21048	1.0000	1.4184	1.4514
21049	0.0000	0.0000	0.0000
21050	1.0000	1.4184	1.4514
21051	1.0000	1.4184	1.4514
21052	1.0000	1.4184	1.4514
21053	1.0000	1.4184	1.4514
21054	0.0000	0.0000	0.0000
21055	1.0000	1.4184	1.4514
21056	1.0000	1.4184	1.4514
21057	1.0000	1.4184	1.4514
21058	1.0000	1.4184	1.4514
21059	1.0000	1.4184	1.4514
21060	1.0000	1.4184	1.4514
21061	0.0000	0.0000	0.0000
21062	0.0000	0.0000	0.0000
21063	0.0000	0.0000	0.0000
21064	1.0000	1.4184	1.4514
21065	1.0000	1.4184	1.4514
21066	1.0000	1.4184	1.4514
21067	1.0000	1.4184	1.4514
21068	1.0000	1.4184	1.4514
21069	0.0000	0.0000	0.0000
21070	1.0000	1.4184	1.4514
21071	0.0000	0.0000	0.0000
21072	1.0000	1.4184	1.4514
21073	0.0000	0.0000	0.0000
21074	1.0000	1.4184	1.4514
21075	1.0000	1.4184	1.4514
21076	0.0000	0.0000	0.0000
21077	0.0000	0.0000	0.0000
21078	0.0000	0.0000	0.0000
21079	1.0000	1.4184	1.4514
21080	1.0000	1.4184	1.4514
21081	1.0000	1.4184	1.4514
21082	0.0000	0.0000	0.0000
21083	0.0000	0.0000	0.0000
21084	0.0000	0.0000	0.0000
21085	0.0000	0.0000	0.0000
21086	0.0000	0.0000	0.0000
21087	1.0000	1.4184	1.4514
21088	1.0000	1.4184	1.4514
21089	1.0000	1.4184	1.4514
21090	0.0000	0.0000	0.0000
21091	1.0000	1.4184	1.4514
21092	0.0000	0.0000	0.0000
21093	1.0000	1.4184	1.4514
21094	0.0000	0.0000	0.0000
21095	0.0000	0.0000	0.0000
21096	1.0000	1.4184	1.4514
21097	1.0000	1.4184	1.4514
21098	1.0000	1.4184	1.4514
21099	1.0000	1.4184	1.4514
21100	1.0000	1.4184	1.4514
21101	0.0000	0.0000	0.0000
21102	1.0000	1.4184	1.4514
21103	1.0000	1.4184	1.4514
21104	1.0000	1.4184	1.4514
21105	0.0000	0.0000	0.0000
21106	1.0000	1.4184	1.4514
21107	1.0000	1.4184	1.4514
21108	1.0000	1.4184	1.4514
21109	0.0000	0.0000	0.0000
21110	1.0000	1.4184	1.4514
21111	0.0000	0.0000	0.0000
21112	1.0000	1.4184	1.4514
21113	1.0000	1.4184	1.4514
21114	1.0000	1.4184	1.4514
21115	0.0000	0.0000	0.0000
21116	1.0000	1.4184	1.4514
21117	0.0000	0.0000	0.0000
21118	1.0000	1.4184	1.4514
21119	0.0000	0.0000	0.0000
21120	0.0000	0.0000	0.0000
21121	1.0000	1.4184	1.4514
21122	1.0000	1.4184	1.4514
21123	1.0000	1.4184	1.4514
21124	0.0000	0.0000	0.0000
21125	0.0000	0.0000	0.0000
21126	1.0000	1.4184	1.4514
21127	1.0000	1.4184	1.4514
21128	1.0000	1.4184	1.4514
21129	1.0000	1.4184	1.4514
21130	1.0000	1.4184	1.4514
21131	1.0000	1.4184	1.4514
21132	0.0000	0.0000	0.0000
21133	0.0000	0.0000	0.0000
21134	1.0000	1.4184	1.4514
21135	1.0000	1.4184	1.4514
21136	1.0000	1.4184	1.4514
21137	1.0000	1.4184	1.4514
21138	1.0000	1.4184	1.4514
21139	1.0000	1.4184	1.4514
21140	0.0000	0.0000	0.0000
21141	1.0000	1.4184	1.4514
21142	1.0000	1.4184	1.4514
21143	1.0000	1.4184	1.4514
21144	0.0000	0.0000	0.0000
21145	1.0000	1.4184	1.4514
21146	1.0000	1.4184	1.4514
21147	1.0000	1.4184	1.4514
21148	0.0000	0.0000	0.0000
21149	1.0000	1.4184	1.4514
21150	1.0000	1.4184	1.4514
21151	0.0000	0.0000	0.0000
21152	1.0000	1.4184	1.4514
21153	1.0000	1.4184	1.4514
21154	1.0000	1.4184	1.4514
21155	1.0000	1.4184	1.4514
21156	1.0000	1.4184	1.4514
21157	0.0000	0.0000	0.0000
21158	1.0000	1.4184	1.4514
21159	1.0000	1.4184	1.4514
21160	1.0000	1.4184	1.4514
21161	0.0000	0.0000	0.0000
21162	1.0000	1.4184	1.4514
21163	1.0000	1.4184	1.4514
21164	1.0000	1.4184	1.4514
21165	1.0000	1.4184	1.4514
21166	0.0000	0.0000	0.0000
21167	1.0000	1.4184	1.4514
21168	0.0000	0.0000	0.0000
21169	0.0000	0.0000	0.0000
21170	1.0000	1.4184	1.4514
21171	1.0000	1.4184	1.4514
21172	0.0000	0.0000	0.0000
21173	1.0000	1.4184	1.4514
21174	1.0000	1.4184	1.4514
21175	0.0000	0.0000	0.0000
21176	1.0000	1.4184	1.4514
21177	0.0000	0.0000	0.0000
21178	1.0000	1.4184	1.4514
21179	1.0000	1.4184	1.4514
21180	1.0000	1.4184	1.4514
21181	1.0000	1.4184	1.4514
21182	1.0000	1.4184	1.4514
21183	1.0000	1.4184	1.4514
21184	0.0000	0.0000	0.0000
21185	0.0000	0.0000	0.0000
21186	1.0000	1.4184	1.4514
21187	1.0000	1.4184	1.4514
21188	0.0000	0.0000	0.0000
21189	1.0000	1.4184	1.4514
21190	1.0000	1.4184	1.4514
21191	0.0000	0.0000	0.0000
21192	1.0000	1.4184	1.4514
21193	1.0000	1.4184	1.4514
21194	1.0000	1.4184	1.4514
21195	1.0000	1.4184	1.4514
21196	0.0000	0.0000	0.0000
21197	1.0000	1.4184	1.4514
21198	1.0000	1.4184	1.4514
21199	1.0000	1.4184	1.4514
21200	1.0000	1.4184	1.4514
21201	0.0000	0.0000	0.0000
21202	1.0000	1.4184	1.4514
21203	0.0000	0.0000	0.0000
21204	0.0000	0.0000	0.0000
21205	1.0000	1.4184	1.4514
21206	1.0000	1.4184	1.4514
21207	1.0000	1.4184	1.4514
21208	0.0000	0.0000	0.0000
21209	0.0000	0.0000	0.0000
21210	0.0000	0.0000	0.0000
21211	1.0000	1.4184	1.4514
21212	0.0000	0.0000	0.0000
21213	1.0000	1.4184	1.4514
21214	1.0000	1.4184	1.4514
21215	1.0000	1.4184	1.4514
21216	1.0000	1.4184	1.4514
21217	1.0000	1.4184	1.4514
21218	0.0000	0.0000	0.0000
21219	0.0000	0.0000	0.0000
21220	1.0000	1.4184	1.4514
21221	1.0000	1.4184	1.4514
21222	1.0000	1.4184	1.4514
21223	0.0000	0.0000	0.0000
21224	0.0000	0.0000	0.0000
21225	1.0000	1.4184	1.4514
21226	1.0000	1.4184	1.4514
21227	1.0000	1.4184	1.4514
21228	1.0000	1.4184	1.4514
21229	1.0000	1.4184	1.4514
21230	1.0000	1.4184	1.4514
21231	1.0000	1.4184	1.4514
21232	1.0000	1.4184	1.4514
21233	1.0000	1.4184	1.4514
21234	1.0000	1.4184	1.4514
21235	1.0000	1.4184	1.4514
